¡Quiero que me reserve mi vuelo lo antes posible!	49
Quiero cambiar mi auto porque tiene muchos problemas.	53
Te quiero pedir comida de bebe y toallas femeninas.	51
¿Crees que sería mejor llevar alimentos desde la ciudad?	56
¿Cuándo se filmó la película titanic?	37
Tenemos tres opciones de transporte: colectivo, subte o taxi.	61
Lo puedes pagar con american express.	37
¿Cuál es la definición del drama?	33
En aquellos tiempos, los griegos imitaban a los dioses del olimpo y cargaban piedras desde la playa a la plaza central.	119
¿Cuántos años tiene el último campeón de la Fórmula Uno?	56
¡No tengo ningún color favorito!	32
Estoy acá con una amiga cocinando comida india.	47
¡Perfecto!, espero la información.	34
¿Te gustan los chocolates?	26
¿Me puedes mandar más información sobre los hechos?	51
Bogotá tiene muchísimos parques donde hay conciertos gratuitos.	63
Se come tanto sushi en el mundo que el atún está desapareciendo de los océanos.	79
Debemos ponernos de acuerdo.	28
¿Quieres que te sirva un café?	30
La calle está llena de posos.	29
Quiero ir de viaje con mi esposa y mis hijos pero no sé donde.	62
¿Cuáles son los museos internacionales con más arte mexicano?	61
Creo que tiene roto el fémur.	29
¿Hay alguna opción en el menú para alguien que no come carne?	61
Puede grabar un video y mandarmelo a mi mail.	45
Hasta que no acabes la tarea no puedes salir con tus amigos.	60
Tiene el tiempo contado.	24
En dos meses me salió un viaje a nueva york y no tengo ni idea que ropa llevar.	79
Hay un paquete en promoción de dos mil dólares por semana.	58
Quiero bajar un programa o algo donde pueda entender el idioma.	63
Tengo que mandar un documento en mandarín y no sé mandarín.	59
Las olimpiadas comenzaron con los griegos en la ciudad de Creta.	64
¿Cuál es la pizza que tiene menos calorías?	43
¿Volaste en helicóptero?	24
¡Mañana es día festivo!	23
¡Ya están todas las películas en tu mail!	41
¿Surfeaste alguna vez?	22
En su teléfono hay una pestaña que dice aplicaciones, apriete el icono de color azul.	85
¿Cuánto cuesta esa malla española?	34
Ando un poco pensativa.	23
¿Cuándo es temporada alta y qué opciones de colectivo hay?	58
Si te duele mucho la cabeza puedes tomarte una aspirina.	56
¿Conoce la información nutricional de la pizza vegetariana?	59
El conductor de autocares está de vacaciones.	45
Tienes que entrar al subte por la línea nueve, esa línea tiene tres estaciones de trasbordo.	92
Me gustaría reservar para dos personas, ¿podría ser?	52
La mermelada de zarzamora es muy fácil de hacer.	48
¡Mándame el link a mí y a mis amigos!	37
La ciudad de Buenos Aires cambió mucho en los últimos años.	59
¡El otro día me comí una sopa de champiñones muy picante!	57
Alonso Martínez es una de mis plazas favoritas.	47
El maremoto arrasó la ciudad, y dejó a Marcos y Alberto huérfanos.	66
Dicen que es huraño, pero Jose Luis siempre me pareció generoso.	64
A Carmen le encantan las óperas, pero María del Mar prefiere los conciertos de Rock.	84
El día de San Jordi es costumbre regalar libros y rosas.	56
Antaño la economía era más agraria e industrial.	48
En la nieve virgen es donde más le gusta esquiar a Guadalupe.	61
Fabio juega a los dardos con Alfredo y Esteban.	47
Guillermo y Silvina se casaron hace poco, creo que antes que Úrsula y Francisco.	80
Rafael Nadal es el mejor tenista de todos los tiempos.	54
Julio Iglesias es un cantante muy reconocido.	45
Leonor es una princesa y Sofía una infanta.	43
Andrés Peña Sánchez es mi nombre completo, y vivo en Guadalajara.	65
Me encanta comer paella en las playas de Murcia en verano.	58
David contra Goliath es una de mis fábulas favoritas.	53
Eduardo y Jonathan se embarcaron en una aventura por los mares de la india.	75
Patricia es una mujer fabulosa, obtuvo el doctorado con sólo dieciséis años.	76
A mi me gustan los coches espaciosos, con mucho maletero y espacio para las piernas.	84
La zarzaparrilla no es una bebida habitual por aquí.	52
Sabes que un restaurante no es muy bueno cuando no sirven agua con gas.	71
Facundo y Matías siguen añadiendo frases al final del documento.	64
Avisadme cuando lo carguéis	27
Es asombroso lo que un ilusionista puede conseguir con una audiencia entregada.	79
Me encantan las mollejas y los calamares, pero no las alcachofas.	65
Facebook es mi red social favorita, solo detrás de Instagram y Tik Tok.	71
El aguacate es una fruta muy saludable y versátil, que se utiliza en una gran variedad de platillos y es famosa por su contenido de grasas saludables.	150
"La palabra ""felicidad"" suena muy alegre y positiva, y puede ser utilizada para describir un estado emocional de bienestar y satisfacción."	137
El elefante es un animal muy grande y pesado, que vive en África y Asia y es famoso por su trompa y sus colmillos.	114
El sonido de la flauta es suave y melódico, y puede ser utilizado para crear atmósferas relajantes y armoniosas.	112
El colibrí es un ave muy pequeña y ágil, que vive en las selvas y se alimenta principalmente de néctar.	103
"La palabra ""libertad"" suena muy poderosa y significativa, y puede ser utilizada para describir el derecho de todas las personas a tomar sus propias decisiones y vivir su vida sin restricciones."	193
El jaguar es un animal muy feroz y cazador, que vive en las selvas de América y es considerado un símbolo de fuerza y poder.	124
El sonido del saxofón es sensual y emotivo, y puede ser utilizado en una gran variedad de géneros musicales.	108
El flamenco es un baile muy apasionado y lleno de energía, que tiene sus raíces en la cultura española.	103
"La palabra ""paz"" suena muy pacífica y armoniosa, y puede ser utilizada para describir el deseo universal de vivir en un mundo sin violencia ni conflictos."	154
El ajo es un ingrediente muy común en la cocina, conocido por su sabor fuerte y su aroma característico.	104
"La palabra ""amistad"" suena muy cercana y significativa, y puede ser utilizada para describir un vínculo emocional profundo entre dos personas."	142
El gato es un animal doméstico muy común, famoso por su elegancia y su habilidad para cazar roedores.	101
El sonido del piano es dulce y elegante, y puede ser utilizado para crear una gran variedad de ambientes musicales.	115
El murciélago es un animal nocturno que se alimenta principalmente de insectos, y es famoso por su habilidad para orientarse en la oscuridad.	141
"La palabra ""tristeza"" suena muy emotiva y conmovedora, y puede ser utilizada para describir una emoción de desánimo y desesperanza."	131
El tigre es un animal muy imponente y peligroso, que vive en las selvas de Asia y es famoso por sus rayas y su ferocidad.	121
El sonido del violín es melancólico y emotivo, y puede ser utilizado para crear atmósferas románticas y nostálgicas.	116
El sombrero es un accesorio muy común en la moda, utilizado para protegerse del sol o simplemente para darle estilo a un atuendo.	129
"La palabra ""sabiduría"" suena muy significativa y profunda, y puede ser utilizada para describir el conocimiento y la experiencia adquiridos a lo largo de la vida."	162
El chocolate es un dulce muy popular en todo el mundo, conocido por su sabor rico y agradable.	94
"La palabra ""esperanza"" suena muy esperanzadora y positiva, y puede ser utilizada para describir un sentimiento de confianza y optimismo hacia el futuro."	152
El perro es un animal doméstico muy leal y afectuoso, considerado el mejor amigo del hombre.	92
El sonido del clarinete es dulce y melódico, y puede ser utilizado en una gran variedad de géneros musicales.	109
La jirafa es un animal muy alto y esbelto, que vive en las sabanas africanas y es famoso por su cuello largo y sus manchas.	123
"La palabra ""futuro"" suena muy significativa y anticipatoria, y puede ser utilizada para describir lo que está por venir."	120
El zapato es un accesorio muy importante en el vestuario, utilizado para proteger los pies y darle estilo a un atuendo.	119
El sonido de la guitarra es alegre y vibrante, y puede ser utilizado para crear una gran variedad de ritmos musicales.	118
El gorila es un animal muy fuerte y poderoso, que vive en las selvas de África y es famoso por su inteligencia y su parecido con los humanos.	141
"La palabra ""sinceridad"" suena muy auténtica y honesta, y puede ser utilizada para describir un comportamiento transparente y sin engaños."	137
El sol es una estrella muy importante en nuestro sistema solar, que proporciona luz y calor a la Tierra.	104
"La palabra ""sonrisa"" suena muy alegre y amistosa, y puede ser utilizada para describir una expresión facial que muestra felicidad."	130
El elefante es un animal muy grande y fuerte, que vive en las selvas y sabanas de África y Asia, y es famoso por su trompa y sus colmillos.	139
El sonido del saxofón es suave y sensual, y puede ser utilizado para crear atmósferas románticas y relajantes.	110
La naranja es una fruta muy jugosa y sabrosa, que contiene mucha vitamina C y es excelente para la salud.	105
"La palabra ""esperar"" suena muy esperanzadora y optimista, y puede ser utilizada para describir una actitud positiva hacia el futuro."	132
El fuego es una fuerza natural muy poderosa, que puede ser utilizada para cocinar alimentos, proporcionar calor y luz, o como herramienta en la industria.	154
El sonido de la flauta es dulce y melodioso, y puede ser utilizado para crear ambientes tranquilos y relajantes.	112
La rana es un animal muy interesante, que puede vivir tanto en el agua como en la tierra, y es famosa por su habilidad para saltar.	131
"La palabra ""sorpresa"" suena muy sorprendente y emocionante, y puede ser utilizada para describir una emoción de asombro o admiración."	133
María Pérez vive en Valencia, donde trabaja como enfermera en un hospital público.	82
Manuel García es originario de Sevilla, pero actualmente vive en Madrid, donde trabaja como abogado en un bufete de abogados.	125
Carmen Martínez es de Barcelona y trabaja como profesora de español en una escuela de idiomas.	94
Francisco Fernández es un músico muy conocido en Málaga, donde ha tocado en muchos festivales de música.	104
Ana González es de Zaragoza, donde trabaja como periodista en un periódico local.	81
Juan Rodríguez es de Bilbao, donde trabaja como ingeniero en una empresa de tecnología.	87
Marta Sánchez es de Murcia, donde es propietaria de un restaurante muy popular en el centro de la ciudad.	105
Pablo Ortiz es de Valencia, donde trabaja como arquitecto y ha diseñado muchos edificios importantes en la ciudad.	114
Luisa Pérez es de Cádiz, donde trabaja como guía turística y muestra a los visitantes los lugares más destacados de la ciudad.	126
Antonio García es de Granada, donde trabaja como chef en un restaurante famoso por su comida andaluza.	102
Jorge Mendoza vive en Huelva, en el barrio de La Merced, donde trabaja como mecánico de aviones en el aeropuerto local.	119
Ana Belén Ortega es de Guadalajara, donde trabaja como ingeniera de software en una empresa de tecnología.	106
Miguel Ángel Domínguez es de Ceuta, donde trabaja como biólogo marino en el Instituto de Investigación Oceanográfica.	117
Laura Soler es de Teruel, donde es profesora de arte en la Universidad de Aragón.	81
Francisco Javier Valero es de Almería, donde es dueño de una tienda de antigüedades en el centro histórico de la ciudad.	120
Carmen Navarro es de Jaén, donde trabaja como agente de bienes raíces y vende propiedades en toda la provincia.	111
Sergio Moreno es de Pontevedra, donde es dueño de una tienda de productos locales en el mercado municipal.	106
Rosa María Herrera es de Zamora, donde trabaja como dentista en una clínica privada.	84
Eduardo Torres es de Guipúzcoa, donde trabaja como profesor de literatura vasca en la Universidad del País Vasco.	113
Belén Fernández es de Lugo, donde es enfermera en un hospital rural y atiende a pacientes de toda la comarca.	109
Felipe Martínez vive en Baza, en el barrio de El Santo, donde trabaja como paleontólogo en el Museo de Historia Natural.	120
Martina García es de Calahorra, donde trabaja como traductora de lenguas minoritarias en una organización sin fines de lucro.	125
Julio César Díaz es de Villena, donde trabaja como arqueólogo en una excavación de la época romana.	99
Lucrecia González es de Palencia, donde es profesora de filosofía en la Universidad de Castilla y León.	103
Fabián Delgado es de Almansa, donde es dueño de una tienda de artesanía en el casco antiguo de la ciudad.	105
Anaís Gil es de Estella, donde trabaja como investigadora en el ámbito de la física cuántica en el Instituto de Investigación y Desarrollo Tecnológico.	151
Abelardo Prieto es de Linares, donde trabaja como ingeniero en el diseño y construcción de drones para usos militares.	118
Nadia Álvarez es de Tui, donde trabaja como restauradora de arte en el Monasterio de Santa María.	97
Omar Fuentes es de Algeciras, donde es guía turístico y muestra a los visitantes los lugares menos conocidos de la ciudad.	122
Oriol Sanz es de Tarragona, donde es escritor y poeta, y ha publicado varios libros de poemas en catalán.	105
Doña Ana Castañeda vive en Ñuñoa, una comuna de Santiago de Chile, donde se dedica a la enseñanza de la historia.	113
En la localidad de Cañete, en la provincia de Cuenca, se encuentra una antigua fortaleza de origen árabe.	105
La señora Mañana suele tomar una taza de leche caliente con miel y canela todas las noches antes de dormir.	107
Desde la terraza de la casa de sus abuelos, Juanito veía el castillo de Añover de Tajo y soñaba con ser caballero.	114
La niña pequeña se asomó a la ventana y vio cómo una bandada de patos nadaba en la laguna de Ñeque.	99
La señorita Peña es una famosa cantante de música pop que ha grabado varios discos de éxito.	92
En la ciudad de Ponferrada, en la provincia de León, se encuentra uno de los castillos medievales mejor conservados de España.	126
Don Ñoño es el apodo cariñoso que le pusieron los vecinos a un anciano muy querido en su pueblo natal.	102
La señora Araña tejía una tela de araña en un rincón oscuro de la casa, esperando que algún insecto se acercara para atraparlo.	127
En la plaza de la Ñusta, en Cusco, Perú, se encuentra una estatua de la princesa inca que da nombre al lugar.	109
